transcript_id,age_months,age_years,word,sentiment
3620,35.06642846875706,2.9222023723964217,cold,negative
3635,37.36216349411692,3.1135136245097432,wrong,negative
3642,38.1650547239163,3.1804212269930248,lonely,negative
3620,35.06642846875706,2.9222023723964217,cold,negative
3637,37.59214768270396,3.1326789735586633,top,positive
3620,35.06642846875706,2.9222023723964217,cold,negative
3642,38.1650547239163,3.1804212269930248,lonely,negative
3643,38.23076449208403,3.1858970410070024,happy,positive
3635,37.36216349411692,3.1135136245097432,wrong,negative
3643,38.23076449208403,3.1858970410070024,happy,positive
3643,38.23076449208403,3.1858970410070024,mad,negative
3643,38.23076449208403,3.1858970410070024,mad,negative
3640,37.920696523542574,3.1600580436285477,like,positive
3635,37.36216349411692,3.1135136245097432,wrong,negative
3640,37.920696523542574,3.1600580436285477,good,positive
3638,37.7235672190394,3.143630601586617,afraid,negative
3636,37.49358303045237,3.1244652525376977,good,positive
3637,37.59214768270396,3.1326789735586633,bad,negative
3640,37.920696523542574,3.1600580436285477,right,positive
3640,37.920696523542574,3.1600580436285477,right,positive
3643,38.23076449208403,3.1858970410070024,broken,negative
3640,37.920696523542574,3.1600580436285477,right,positive
3641,38.033635187580856,3.169469598965071,like,positive
3641,38.033635187580856,3.169469598965071,beautiful,positive
3638,37.7235672190394,3.143630601586617,scare,negative
3643,38.23076449208403,3.1858970410070024,clean,positive
3641,38.033635187580856,3.169469598965071,like,positive
3640,37.920696523542574,3.1600580436285477,right,positive
3641,38.033635187580856,3.169469598965071,like,positive
3635,37.36216349411692,3.1135136245097432,wrong,negative
3636,37.49358303045237,3.1244652525376977,boom,positive
3638,37.7235672190394,3.143630601586617,good,positive
3643,38.23076449208403,3.1858970410070024,happy,positive
3643,38.23076449208403,3.1858970410070024,clean,positive
3635,37.36216349411692,3.1135136245097432,good,positive
3643,38.23076449208403,3.1858970410070024,clean,positive
3635,37.36216349411692,3.1135136245097432,right,positive
3638,37.7235672190394,3.143630601586617,blow,negative
3639,37.85498675537485,3.154582229614571,dirty,negative
3643,38.23076449208403,3.1858970410070024,clean,positive
3637,37.59214768270396,3.1326789735586633,fast,positive
3641,38.033635187580856,3.169469598965071,knock,negative
3643,38.23076449208403,3.1858970410070024,wrong,negative
3634,37.26359884186534,3.105299903488778,silly,negative
3636,37.49358303045237,3.1244652525376977,works,positive
3635,37.36216349411692,3.1135136245097432,wrong,negative
3640,37.920696523542574,3.1600580436285477,bent,negative
3643,38.23076449208403,3.1858970410070024,right,positive
3638,37.7235672190394,3.143630601586617,broke,negative
3638,37.7235672190394,3.143630601586617,broke,negative
3645,38.59216821700651,3.2160140180838757,ax,negative
3646,38.69073286925809,3.224227739104841,well,positive
3635,37.36216349411692,3.1135136245097432,right,positive
3634,37.26359884186534,3.105299903488778,naughty,negative
3618,34.88778003655106,2.9073150030459214,sore,negative
3645,38.59216821700651,3.2160140180838757,love,positive
3644,38.29647426025175,3.1913728550209792,pretty,positive
3644,38.29647426025175,3.1913728550209792,fine,positive
3641,38.033635187580856,3.169469598965071,hang,negative
3638,37.7235672190394,3.143630601586617,like,positive
3634,37.26359884186534,3.105299903488778,naughty,negative
3637,37.59214768270396,3.1326789735586633,like,positive
3643,38.23076449208403,3.1858970410070024,break,negative
3638,37.7235672190394,3.143630601586617,good,positive
3638,37.7235672190394,3.143630601586617,good,positive
3646,38.69073286925809,3.224227739104841,fell,negative
3637,37.59214768270396,3.1326789735586633,like,positive
3637,37.59214768270396,3.1326789735586633,like,positive
3618,34.88778003655106,2.9073150030459214,sore,negative
3634,37.26359884186534,3.105299903488778,friendly,positive
3640,37.920696523542574,3.1600580436285477,right,positive
3645,38.59216821700651,3.2160140180838757,ax,negative
3640,37.920696523542574,3.1600580436285477,shake,negative
3644,38.29647426025175,3.1913728550209792,good,positive
3647,38.8550072896774,3.2379172741397837,monster,negative
3636,37.49358303045237,3.1244652525376977,happy,positive
3644,38.29647426025175,3.1913728550209792,right,positive
3639,37.85498675537485,3.154582229614571,top,positive
3647,38.8550072896774,3.2379172741397837,monster,negative
3638,37.7235672190394,3.143630601586617,right,positive
3638,37.7235672190394,3.143630601586617,right,positive
3634,37.26359884186534,3.105299903488778,wrong,negative
3618,34.88778003655106,2.9073150030459214,right,positive
3620,35.06642846875706,2.9222023723964217,lemon,negative
3639,37.85498675537485,3.154582229614571,nice,positive
3644,38.29647426025175,3.1913728550209792,right,positive
3644,38.29647426025175,3.1913728550209792,good,positive
3646,38.69073286925809,3.224227739104841,like,positive
3637,37.59214768270396,3.1326789735586633,good,positive
3644,38.29647426025175,3.1913728550209792,good,positive
3620,35.06642846875706,2.9222023723964217,prize,positive
3618,34.88778003655106,2.9073150030459214,ready,positive
3639,37.85498675537485,3.154582229614571,dirty,negative
3642,38.1650547239163,3.1804212269930248,dirty,negative
3635,37.36216349411692,3.1135136245097432,work,positive
3644,38.29647426025175,3.1913728550209792,won,positive
3638,37.7235672190394,3.143630601586617,noise,negative
3636,37.49358303045237,3.1244652525376977,thank,positive
3636,37.49358303045237,3.1244652525376977,mad,negative
3644,38.29647426025175,3.1913728550209792,won,positive
3618,34.88778003655106,2.9073150030459214,ready,positive
3646,38.69073286925809,3.224227739104841,wicked,negative
3646,38.69073286925809,3.224227739104841,ax,negative
3635,37.36216349411692,3.1135136245097432,work,positive
3638,37.7235672190394,3.143630601586617,good,positive
3637,37.59214768270396,3.1326789735586633,fell,negative
3645,38.59216821700651,3.2160140180838757,blow,negative
3638,37.7235672190394,3.143630601586617,neat,positive
3645,38.59216821700651,3.2160140180838757,work,positive
3643,38.23076449208403,3.1858970410070024,right,positive
3645,38.59216821700651,3.2160140180838757,work,positive
3643,38.23076449208403,3.1858970410070024,mess,negative
3645,38.59216821700651,3.2160140180838757,work,positive
3646,38.69073286925809,3.224227739104841,like,positive
3644,38.29647426025175,3.1913728550209792,win,positive
3646,38.69073286925809,3.224227739104841,like,positive
3642,38.1650547239163,3.1804212269930248,dark,negative
3645,38.59216821700651,3.2160140180838757,work,positive
3634,37.26359884186534,3.105299903488778,like,positive
3634,37.26359884186534,3.105299903488778,like,positive
3645,38.59216821700651,3.2160140180838757,ax,negative
3647,38.8550072896774,3.2379172741397837,wrong,negative
3634,37.26359884186534,3.105299903488778,like,positive
3649,39.033655721883406,3.252804643490284,quiet,positive
3649,39.033655721883406,3.252804643490284,quiet,positive
3635,37.36216349411692,3.1135136245097432,lazy,negative
3635,37.36216349411692,3.1135136245097432,love,positive
3639,37.85498675537485,3.154582229614571,good,positive
3637,37.59214768270396,3.1326789735586633,right,positive
3638,37.7235672190394,3.143630601586617,right,positive
3644,38.29647426025175,3.1913728550209792,like,positive
3635,37.36216349411692,3.1135136245097432,monster,negative
3635,37.36216349411692,3.1135136245097432,monster,negative
3635,37.36216349411692,3.1135136245097432,monster,negative
3635,37.36216349411692,3.1135136245097432,monster,negative
3635,37.36216349411692,3.1135136245097432,monster,negative
3637,37.59214768270396,3.1326789735586633,right,positive
3642,38.1650547239163,3.1804212269930248,work,positive
3642,38.1650547239163,3.1804212269930248,good,positive
3646,38.69073286925809,3.224227739104841,right,positive
3639,37.85498675537485,3.154582229614571,good,positive
3646,38.69073286925809,3.224227739104841,right,positive
3636,37.49358303045237,3.1244652525376977,pretty,positive
3636,37.49358303045237,3.1244652525376977,fine,positive
3648,38.95357194192899,3.2461309951607493,right,positive
3648,38.95357194192899,3.2461309951607493,right,positive
3635,37.36216349411692,3.1135136245097432,shit,negative
3635,37.36216349411692,3.1135136245097432,shit,negative
3643,38.23076449208403,3.1858970410070024,happy,positive
3644,38.29647426025175,3.1913728550209792,ready,positive
3643,38.23076449208403,3.1858970410070024,good,positive
3635,37.36216349411692,3.1135136245097432,lonely,negative
3620,35.06642846875706,2.9222023723964217,wrong,negative
3648,38.95357194192899,3.2461309951607493,top,positive
3650,39.132220374134995,3.2610183645112496,afraid,negative
3640,37.920696523542574,3.1600580436285477,pretty,positive
3640,37.920696523542574,3.1600580436285477,fine,positive
3634,37.26359884186534,3.105299903488778,like,positive
3644,38.29647426025175,3.1913728550209792,like,positive
3642,38.1650547239163,3.1804212269930248,right,positive
3642,38.1650547239163,3.1804212269930248,right,positive
3650,39.132220374134995,3.2610183645112496,afraid,negative
3644,38.29647426025175,3.1913728550209792,like,positive
3646,38.69073286925809,3.224227739104841,rip,negative
3640,37.920696523542574,3.1600580436285477,sharp,positive
3642,38.1650547239163,3.1804212269930248,like,positive
3646,38.69073286925809,3.224227739104841,ripped,negative
3618,34.88778003655106,2.9073150030459214,like,positive
3618,34.88778003655106,2.9073150030459214,right,positive
3644,38.29647426025175,3.1913728550209792,sick,negative
3642,38.1650547239163,3.1804212269930248,like,positive
3645,38.59216821700651,3.2160140180838757,fat,negative
3639,37.85498675537485,3.154582229614571,better,positive
3644,38.29647426025175,3.1913728550209792,sick,negative
3644,38.29647426025175,3.1913728550209792,sick,negative
3639,37.85498675537485,3.154582229614571,fast,positive
3635,37.36216349411692,3.1135136245097432,clean,positive
3646,38.69073286925809,3.224227739104841,cry,negative
3647,38.8550072896774,3.2379172741397837,die,negative
3637,37.59214768270396,3.1326789735586633,like,positive
3647,38.8550072896774,3.2379172741397837,die,negative
3620,35.06642846875706,2.9222023723964217,like,positive
3620,35.06642846875706,2.9222023723964217,like,positive
3648,38.95357194192899,3.2461309951607493,right,positive
3638,37.7235672190394,3.143630601586617,hard,negative
3638,37.7235672190394,3.143630601586617,work,positive
3636,37.49358303045237,3.1244652525376977,like,positive
3618,34.88778003655106,2.9073150030459214,cry,negative
3639,37.85498675537485,3.154582229614571,thank,positive
3635,37.36216349411692,3.1135136245097432,dirty,negative
3635,37.36216349411692,3.1135136245097432,dirty,negative
3643,38.23076449208403,3.1858970410070024,love,positive
3644,38.29647426025175,3.1913728550209792,like,positive
3635,37.36216349411692,3.1135136245097432,dirty,negative
3640,37.920696523542574,3.1600580436285477,broken,negative
3647,38.8550072896774,3.2379172741397837,love,positive
3649,39.033655721883406,3.252804643490284,right,positive
3652,39.36220456272203,3.280183713560169,tickle,positive
3652,39.36220456272203,3.280183713560169,tickle,positive
3652,39.36220456272203,3.280183713560169,tickle,positive
3652,39.36220456272203,3.280183713560169,pretty,positive
3652,39.36220456272203,3.280183713560169,tickle,positive
3618,34.88778003655106,2.9073150030459214,hurt,negative
3644,38.29647426025175,3.1913728550209792,funny,negative
3645,38.59216821700651,3.2160140180838757,right,positive
3635,37.36216349411692,3.1135136245097432,clean,positive
3645,38.59216821700651,3.2160140180838757,hang,negative
3640,37.920696523542574,3.1600580436285477,break,negative
3648,38.95357194192899,3.2461309951607493,silly,negative
3618,34.88778003655106,2.9073150030459214,hurt,negative
3648,38.95357194192899,3.2461309951607493,silly,negative
3647,38.8550072896774,3.2379172741397837,love,positive
3635,37.36216349411692,3.1135136245097432,right,positive
3645,38.59216821700651,3.2160140180838757,right,positive
3645,38.59216821700651,3.2160140180838757,broken,negative
3648,38.95357194192899,3.2461309951607493,right,positive
3642,38.1650547239163,3.1804212269930248,pretend,negative
3649,39.033655721883406,3.252804643490284,hot,positive
3642,38.1650547239163,3.1804212269930248,pretend,negative
3636,37.49358303045237,3.1244652525376977,ready,positive
3653,39.49362409905748,3.2911353415881233,breaks,negative
3647,38.8550072896774,3.2379172741397837,love,positive
3645,38.59216821700651,3.2160140180838757,ax,negative
3643,38.23076449208403,3.1858970410070024,like,positive
3649,39.033655721883406,3.252804643490284,love,positive
3653,39.49362409905748,3.2911353415881233,spooky,negative
3648,38.95357194192899,3.2461309951607493,hurted,negative
3647,38.8550072896774,3.2379172741397837,well,positive
3647,38.8550072896774,3.2379172741397837,thank,positive
3653,39.49362409905748,3.2911353415881233,scared,negative
3649,39.033655721883406,3.252804643490284,love,positive
3653,39.49362409905748,3.2911353415881233,scared,negative
3647,38.8550072896774,3.2379172741397837,like,positive
3649,39.033655721883406,3.252804643490284,loves,positive
3644,38.29647426025175,3.1913728550209792,broken,negative
3649,39.033655721883406,3.252804643490284,loves,positive
3647,38.8550072896774,3.2379172741397837,tired,negative
3640,37.920696523542574,3.1600580436285477,right,positive
3640,37.920696523542574,3.1600580436285477,right,positive
3642,38.1650547239163,3.1804212269930248,right,positive
3653,39.49362409905748,3.2911353415881233,scared,negative
3640,37.920696523542574,3.1600580436285477,bent,negative
3635,37.36216349411692,3.1135136245097432,naughty,negative
3635,37.36216349411692,3.1135136245097432,naughty,negative
3650,39.132220374134995,3.2610183645112496,dirty,negative
3638,37.7235672190394,3.143630601586617,worry,negative
3648,38.95357194192899,3.2461309951607493,funny,negative
3635,37.36216349411692,3.1135136245097432,love,positive
3649,39.033655721883406,3.252804643490284,love,positive
3643,38.23076449208403,3.1858970410070024,clean,positive
3648,38.95357194192899,3.2461309951607493,slick,positive
3635,37.36216349411692,3.1135136245097432,love,positive
3640,37.920696523542574,3.1600580436285477,work,positive
3643,38.23076449208403,3.1858970410070024,slowly,negative
3644,38.29647426025175,3.1913728550209792,sad,negative
3635,37.36216349411692,3.1135136245097432,love,positive
3643,38.23076449208403,3.1858970410070024,dirty,negative
3652,39.36220456272203,3.280183713560169,missed,negative
3648,38.95357194192899,3.2461309951607493,like,positive
3640,37.920696523542574,3.1600580436285477,work,positive
3642,38.1650547239163,3.1804212269930248,pretty,positive
3642,38.1650547239163,3.1804212269930248,fine,positive
3644,38.29647426025175,3.1913728550209792,like,positive
3653,39.49362409905748,3.2911353415881233,falling,negative
3636,37.49358303045237,3.1244652525376977,like,positive
3636,37.49358303045237,3.1244652525376977,like,positive
3649,39.033655721883406,3.252804643490284,love,positive
3652,39.36220456272203,3.280183713560169,missed,negative
3643,38.23076449208403,3.1858970410070024,clean,positive
3635,37.36216349411692,3.1135136245097432,irritated,negative
3652,39.36220456272203,3.280183713560169,right,positive
3637,37.59214768270396,3.1326789735586633,like,positive
3644,38.29647426025175,3.1913728550209792,break,negative
3651,39.26363991047044,3.271969992539203,like,positive
3639,37.85498675537485,3.154582229614571,thank,positive
3648,38.95357194192899,3.2461309951607493,funny,negative
3643,38.23076449208403,3.1858970410070024,like,positive
3645,38.59216821700651,3.2160140180838757,dead,negative
3640,37.920696523542574,3.1600580436285477,wrong,negative
3644,38.29647426025175,3.1913728550209792,like,positive
3643,38.23076449208403,3.1858970410070024,like,positive
3640,37.920696523542574,3.1600580436285477,like,positive
3654,39.59218875130906,3.2993490626090884,happy,positive
3636,37.49358303045237,3.1244652525376977,good,positive
3641,38.033635187580856,3.169469598965071,like,positive
3652,39.36220456272203,3.280183713560169,hot,positive
3642,38.1650547239163,3.1804212269930248,like,positive
3646,38.69073286925809,3.224227739104841,ripped,negative
3651,39.26363991047044,3.271969992539203,right,positive
3638,37.7235672190394,3.143630601586617,knock,negative
3638,37.7235672190394,3.143630601586617,knock,negative
3652,39.36220456272203,3.280183713560169,hot,positive
3639,37.85498675537485,3.154582229614571,like,positive
3640,37.920696523542574,3.1600580436285477,like,positive
3643,38.23076449208403,3.1858970410070024,like,positive
3646,38.69073286925809,3.224227739104841,ripped,negative
3646,38.69073286925809,3.224227739104841,ripped,negative
3640,37.920696523542574,3.1600580436285477,like,positive
3647,38.8550072896774,3.2379172741397837,like,positive
3638,37.7235672190394,3.143630601586617,fall,negative
3636,37.49358303045237,3.1244652525376977,like,positive
3647,38.8550072896774,3.2379172741397837,fast,positive
3649,39.033655721883406,3.252804643490284,like,positive
3638,37.7235672190394,3.143630601586617,knock,negative
3648,38.95357194192899,3.2461309951607493,sad,negative
3649,39.033655721883406,3.252804643490284,like,positive
3647,38.8550072896774,3.2379172741397837,funny,negative
3637,37.59214768270396,3.1326789735586633,wrong,negative
3637,37.59214768270396,3.1326789735586633,wrong,negative
3641,38.033635187580856,3.169469598965071,like,positive
3640,37.920696523542574,3.1600580436285477,right,positive
3638,37.7235672190394,3.143630601586617,fall,negative
3645,38.59216821700651,3.2160140180838757,right,positive
3645,38.59216821700651,3.2160140180838757,right,positive
3648,38.95357194192899,3.2461309951607493,sad,negative
3649,39.033655721883406,3.252804643490284,like,positive
3654,39.59218875130906,3.2993490626090884,like,positive
3641,38.033635187580856,3.169469598965071,neat,positive
3645,38.59216821700651,3.2160140180838757,right,positive
3649,39.033655721883406,3.252804643490284,like,positive
3643,38.23076449208403,3.1858970410070024,right,positive
3651,39.26363991047044,3.271969992539203,like,positive
