transcript_id,age_months,age_years,word,sentiment
3676,42.427975933797406,3.535664661149784,tree,anger
3676,42.427975933797406,3.535664661149784,tree,anticipation
3676,42.427975933797406,3.535664661149784,tree,disgust
3676,42.427975933797406,3.535664661149784,tree,joy
3676,42.427975933797406,3.535664661149784,tree,positive
3676,42.427975933797406,3.535664661149784,tree,surprise
3676,42.427975933797406,3.535664661149784,tree,trust
3658,40.132240908437545,3.344353409036462,wait,anticipation
3658,40.132240908437545,3.344353409036462,wait,negative
3656,39.92073759214768,3.3267281326789733,ready,anticipation
3656,39.92073759214768,3.3267281326789733,nap,joy
3656,39.92073759214768,3.3267281326789733,nap,positive
3663,40.62506416969548,3.3854220141412896,crying,negative
3663,40.62506416969548,3.3854220141412896,crying,sadness
3668,41.427955399494856,3.452329616624571,fell,negative
3668,41.427955399494856,3.452329616624571,fell,sadness
3664,40.85504835828251,3.4045873631902093,cream,anticipation
3664,40.85504835828251,3.4045873631902093,cream,joy
3664,40.85504835828251,3.4045873631902093,cream,positive
3664,40.85504835828251,3.4045873631902093,cream,surprise
3666,41.099406558656234,3.4249505465546863,truck,trust
3666,41.099406558656234,3.4249505465546863,truck,trust
3657,40.033676256185956,3.3361396880154963,hot,anger
3657,40.033676256185956,3.3361396880154963,chocolate,anticipation
3657,40.033676256185956,3.3361396880154963,chocolate,joy
3657,40.033676256185956,3.3361396880154963,chocolate,positive
3657,40.033676256185956,3.3361396880154963,chocolate,trust
3659,40.263660444772995,3.3553050370644164,long,anticipation
3659,40.263660444772995,3.3553050370644164,pick,positive
3672,41.95363354483665,3.4961361287363872,hurt,anger
3672,41.95363354483665,3.4961361287363872,hurt,fear
3672,41.95363354483665,3.4961361287363872,hurt,negative
3672,41.95363354483665,3.4961361287363872,hurt,sadness
3672,41.95363354483665,3.4961361287363872,cushion,positive
3676,42.427975933797406,3.535664661149784,show,trust
3658,40.132240908437545,3.344353409036462,hurt,anger
3658,40.132240908437545,3.344353409036462,hurt,fear
3658,40.132240908437545,3.344353409036462,hurt,negative
3658,40.132240908437545,3.344353409036462,hurt,sadness
3670,41.75650424033348,3.4797086866944564,rattlesnake,fear
3657,40.033676256185956,3.3361396880154963,start,anticipation
3676,42.427975933797406,3.535664661149784,show,trust
3657,40.033676256185956,3.3361396880154963,eat,positive
3671,41.78935912441734,3.482446593701445,fell,negative
3671,41.78935912441734,3.482446593701445,fell,sadness
3659,40.263660444772995,3.3553050370644164,long,anticipation
3659,40.263660444772995,3.3553050370644164,time,anticipation
3663,40.62506416969548,3.3854220141412896,ground,trust
3665,40.98646789461796,3.4155389912181633,full,positive
3676,42.427975933797406,3.535664661149784,show,trust
3657,40.033676256185956,3.3361396880154963,eat,positive
3657,40.033676256185956,3.3361396880154963,hot,anger
3657,40.033676256185956,3.3361396880154963,chocolate,anticipation
3657,40.033676256185956,3.3361396880154963,chocolate,joy
3657,40.033676256185956,3.3361396880154963,chocolate,positive
3657,40.033676256185956,3.3361396880154963,chocolate,trust
3663,40.62506416969548,3.3854220141412896,ground,trust
3673,42.099427092958784,3.5082855910798987,horse,trust
3661,40.49364463336003,3.3744703861133356,pretty,anticipation
3661,40.49364463336003,3.3744703861133356,pretty,joy
3661,40.49364463336003,3.3744703861133356,pretty,positive
3661,40.49364463336003,3.3744703861133356,pretty,trust
3666,41.099406558656234,3.4249505465546863,truck,trust
3664,40.85504835828251,3.4045873631902093,cream,anticipation
3664,40.85504835828251,3.4045873631902093,cream,joy
3664,40.85504835828251,3.4045873631902093,cream,positive
3664,40.85504835828251,3.4045873631902093,cream,surprise
3676,42.427975933797406,3.535664661149784,show,trust
3659,40.263660444772995,3.3553050370644164,hurry,anticipation
3661,40.49364463336003,3.3744703861133356,fun,anticipation
3661,40.49364463336003,3.3744703861133356,fun,joy
3661,40.49364463336003,3.3744703861133356,fun,positive
3665,40.98646789461796,3.4155389912181633,hurry,anticipation
3658,40.132240908437545,3.344353409036462,pretty,anticipation
3658,40.132240908437545,3.344353409036462,pretty,joy
3658,40.132240908437545,3.344353409036462,pretty,positive
3658,40.132240908437545,3.344353409036462,pretty,trust
3658,40.132240908437545,3.344353409036462,ship,anticipation
3659,40.263660444772995,3.3553050370644164,hurry,anticipation
3670,41.75650424033348,3.4797086866944564,snake,disgust
3670,41.75650424033348,3.4797086866944564,snake,fear
3670,41.75650424033348,3.4797086866944564,snake,negative
3659,40.263660444772995,3.3553050370644164,pick,positive
3659,40.263660444772995,3.3553050370644164,pick,positive
3666,41.099406558656234,3.4249505465546863,good,anticipation
3666,41.099406558656234,3.4249505465546863,good,joy
3666,41.099406558656234,3.4249505465546863,good,positive
3666,41.099406558656234,3.4249505465546863,good,surprise
3666,41.099406558656234,3.4249505465546863,good,trust
3657,40.033676256185956,3.3361396880154963,hot,anger
3657,40.033676256185956,3.3361396880154963,chocolate,anticipation
3657,40.033676256185956,3.3361396880154963,chocolate,joy
3657,40.033676256185956,3.3361396880154963,chocolate,positive
3657,40.033676256185956,3.3361396880154963,chocolate,trust
3657,40.033676256185956,3.3361396880154963,ready,anticipation
3660,40.39507998110844,3.36625666509237,liar,disgust
3660,40.39507998110844,3.36625666509237,liar,negative
3665,40.98646789461796,3.4155389912181633,kind,joy
3665,40.98646789461796,3.4155389912181633,kind,positive
3665,40.98646789461796,3.4155389912181633,kind,trust
3658,40.132240908437545,3.344353409036462,ship,anticipation
3660,40.39507998110844,3.36625666509237,liar,disgust
3660,40.39507998110844,3.36625666509237,liar,negative
3661,40.49364463336003,3.3744703861133356,sun,anticipation
3661,40.49364463336003,3.3744703861133356,sun,joy
3661,40.49364463336003,3.3744703861133356,sun,positive
3661,40.49364463336003,3.3744703861133356,sun,surprise
3661,40.49364463336003,3.3744703861133356,sun,trust
3657,40.033676256185956,3.3361396880154963,ready,anticipation
3659,40.263660444772995,3.3553050370644164,pick,positive
3666,41.099406558656234,3.4249505465546863,show,trust
3672,41.95363354483665,3.4961361287363872,truck,trust
3667,41.197971210907824,3.433164267575652,gun,anger
3667,41.197971210907824,3.433164267575652,gun,fear
3667,41.197971210907824,3.433164267575652,gun,negative
3660,40.39507998110844,3.36625666509237,liar,disgust
3660,40.39507998110844,3.36625666509237,liar,negative
3658,40.132240908437545,3.344353409036462,ship,anticipation
3658,40.132240908437545,3.344353409036462,start,anticipation
3658,40.132240908437545,3.344353409036462,policeman,fear
3658,40.132240908437545,3.344353409036462,policeman,positive
3658,40.132240908437545,3.344353409036462,policeman,trust
3669,41.559374935830306,3.4632812446525256,cream,anticipation
3669,41.559374935830306,3.4632812446525256,cream,joy
3669,41.559374935830306,3.4632812446525256,cream,positive
3669,41.559374935830306,3.4632812446525256,cream,surprise
3670,41.75650424033348,3.4797086866944564,kind,joy
3670,41.75650424033348,3.4797086866944564,kind,positive
3670,41.75650424033348,3.4797086866944564,kind,trust
3662,40.62506416969548,3.3854220141412896,thought,anticipation
3657,40.033676256185956,3.3361396880154963,hot,anger
3657,40.033676256185956,3.3361396880154963,chocolate,anticipation
3657,40.033676256185956,3.3361396880154963,chocolate,joy
3657,40.033676256185956,3.3361396880154963,chocolate,positive
3657,40.033676256185956,3.3361396880154963,chocolate,trust
3657,40.033676256185956,3.3361396880154963,boil,disgust
3657,40.033676256185956,3.3361396880154963,boil,negative
3659,40.263660444772995,3.3553050370644164,happy,anticipation
3659,40.263660444772995,3.3553050370644164,happy,joy
3659,40.263660444772995,3.3553050370644164,happy,positive
3659,40.263660444772995,3.3553050370644164,happy,trust
3667,41.197971210907824,3.433164267575652,gun,anger
3667,41.197971210907824,3.433164267575652,gun,fear
3667,41.197971210907824,3.433164267575652,gun,negative
3661,40.49364463336003,3.3744703861133356,jump,joy
3661,40.49364463336003,3.3744703861133356,jump,positive
3657,40.033676256185956,3.3361396880154963,ready,anticipation
3676,42.427975933797406,3.535664661149784,white,anticipation
3676,42.427975933797406,3.535664661149784,white,joy
3676,42.427975933797406,3.535664661149784,white,positive
3676,42.427975933797406,3.535664661149784,white,trust
3670,41.75650424033348,3.4797086866944564,found,joy
3670,41.75650424033348,3.4797086866944564,found,positive
3670,41.75650424033348,3.4797086866944564,found,trust
3657,40.033676256185956,3.3361396880154963,hot,anger
3657,40.033676256185956,3.3361396880154963,chocolate,anticipation
3657,40.033676256185956,3.3361396880154963,chocolate,joy
3657,40.033676256185956,3.3361396880154963,chocolate,positive
3657,40.033676256185956,3.3361396880154963,chocolate,trust
3660,40.39507998110844,3.36625666509237,hurt,anger
3660,40.39507998110844,3.36625666509237,hurt,fear
3660,40.39507998110844,3.36625666509237,hurt,negative
3660,40.39507998110844,3.36625666509237,hurt,sadness
3667,41.197971210907824,3.433164267575652,sponge,negative
3662,40.62506416969548,3.3854220141412896,top,anticipation
3662,40.62506416969548,3.3854220141412896,top,positive
3662,40.62506416969548,3.3854220141412896,top,trust
3657,40.033676256185956,3.3361396880154963,hot,anger
3657,40.033676256185956,3.3361396880154963,chocolate,anticipation
3657,40.033676256185956,3.3361396880154963,chocolate,joy
3657,40.033676256185956,3.3361396880154963,chocolate,positive
3657,40.033676256185956,3.3361396880154963,chocolate,trust
3657,40.033676256185956,3.3361396880154963,boil,disgust
3657,40.033676256185956,3.3361396880154963,boil,negative
3675,42.32941128154582,3.5274509401288188,sticky,disgust
3657,40.033676256185956,3.3361396880154963,boil,disgust
3657,40.033676256185956,3.3361396880154963,boil,negative
3671,41.78935912441734,3.482446593701445,baby,joy
3671,41.78935912441734,3.482446593701445,baby,positive
3658,40.132240908437545,3.344353409036462,policeman,fear
3658,40.132240908437545,3.344353409036462,policeman,positive
3658,40.132240908437545,3.344353409036462,policeman,trust
3670,41.75650424033348,3.4797086866944564,wrong,negative
3673,42.099427092958784,3.5082855910798987,good,anticipation
3673,42.099427092958784,3.5082855910798987,good,joy
3673,42.099427092958784,3.5082855910798987,good,positive
3673,42.099427092958784,3.5082855910798987,good,surprise
3673,42.099427092958784,3.5082855910798987,good,trust
3667,41.197971210907824,3.433164267575652,hurry,anticipation
3668,41.427955399494856,3.452329616624571,punch,anger
3668,41.427955399494856,3.452329616624571,punch,fear
3668,41.427955399494856,3.452329616624571,punch,negative
3668,41.427955399494856,3.452329616624571,punch,sadness
3668,41.427955399494856,3.452329616624571,punch,surprise
3669,41.559374935830306,3.4632812446525256,dinner,positive
3658,40.132240908437545,3.344353409036462,found,joy
3658,40.132240908437545,3.344353409036462,found,positive
3658,40.132240908437545,3.344353409036462,found,trust
3667,41.197971210907824,3.433164267575652,bottom,negative
3667,41.197971210907824,3.433164267575652,bottom,sadness
3672,41.95363354483665,3.4961361287363872,long,anticipation
3672,41.95363354483665,3.4961361287363872,time,anticipation
3663,40.62506416969548,3.3854220141412896,cold,negative
3669,41.559374935830306,3.4632812446525256,coming,anticipation
3658,40.132240908437545,3.344353409036462,jungle,fear
3669,41.559374935830306,3.4632812446525256,march,positive
3676,42.427975933797406,3.535664661149784,silly,joy
3676,42.427975933797406,3.535664661149784,silly,negative
3658,40.132240908437545,3.344353409036462,found,joy
3658,40.132240908437545,3.344353409036462,found,positive
3658,40.132240908437545,3.344353409036462,found,trust
3658,40.132240908437545,3.344353409036462,gorilla,negative
3669,41.559374935830306,3.4632812446525256,march,positive
3660,40.39507998110844,3.36625666509237,hit,anger
3660,40.39507998110844,3.36625666509237,hit,negative
3672,41.95363354483665,3.4961361287363872,good,anticipation
3672,41.95363354483665,3.4961361287363872,good,joy
3672,41.95363354483665,3.4961361287363872,good,positive
3672,41.95363354483665,3.4961361287363872,good,surprise
3672,41.95363354483665,3.4961361287363872,good,trust
3671,41.78935912441734,3.482446593701445,real,positive
3671,41.78935912441734,3.482446593701445,real,trust
3676,42.427975933797406,3.535664661149784,chicken,fear
3676,42.427975933797406,3.535664661149784,dinner,positive
3659,40.263660444772995,3.3553050370644164,witch,anger
3659,40.263660444772995,3.3553050370644164,witch,disgust
3659,40.263660444772995,3.3553050370644164,witch,fear
3659,40.263660444772995,3.3553050370644164,witch,negative
3674,42.13228197704265,3.5110234980868875,lion,fear
3674,42.13228197704265,3.5110234980868875,lion,positive
3660,40.39507998110844,3.36625666509237,hit,anger
3660,40.39507998110844,3.36625666509237,hit,negative
3673,42.099427092958784,3.5082855910798987,found,joy
3673,42.099427092958784,3.5082855910798987,found,positive
3673,42.099427092958784,3.5082855910798987,found,trust
3676,42.427975933797406,3.535664661149784,pretending,anger
3676,42.427975933797406,3.535664661149784,pretending,negative
3663,40.62506416969548,3.3854220141412896,blue,sadness
3676,42.427975933797406,3.535664661149784,chicken,fear
3676,42.427975933797406,3.535664661149784,dinner,positive
3664,40.85504835828251,3.4045873631902093,watch,anticipation
3664,40.85504835828251,3.4045873631902093,watch,fear
3676,42.427975933797406,3.535664661149784,chicken,fear
3676,42.427975933797406,3.535664661149784,dinner,positive
3660,40.39507998110844,3.36625666509237,hit,anger
3660,40.39507998110844,3.36625666509237,hit,negative
3671,41.78935912441734,3.482446593701445,scrub,disgust
3671,41.78935912441734,3.482446593701445,scrub,negative
3676,42.427975933797406,3.535664661149784,chicken,fear
3676,42.427975933797406,3.535664661149784,dinner,positive
3658,40.132240908437545,3.344353409036462,gorilla,negative
3664,40.85504835828251,3.4045873631902093,watch,anticipation
3664,40.85504835828251,3.4045873631902093,watch,fear
3670,41.75650424033348,3.4797086866944564,eat,positive
3661,40.49364463336003,3.3744703861133356,hit,anger
3661,40.49364463336003,3.3744703861133356,hit,negative
3670,41.75650424033348,3.4797086866944564,real,positive
3670,41.75650424033348,3.4797086866944564,real,trust
3664,40.85504835828251,3.4045873631902093,show,trust
3675,42.32941128154582,3.5274509401288188,mouth,surprise
3677,42.526540586048995,3.5438783821707496,fake,negative
3661,40.49364463336003,3.3744703861133356,dummy,negative
3661,40.49364463336003,3.3744703861133356,hit,anger
3661,40.49364463336003,3.3744703861133356,hit,negative
3676,42.427975933797406,3.535664661149784,art,anticipation
3676,42.427975933797406,3.535664661149784,art,joy
3676,42.427975933797406,3.535664661149784,art,positive
3676,42.427975933797406,3.535664661149784,art,sadness
3676,42.427975933797406,3.535664661149784,art,surprise
3672,41.95363354483665,3.4961361287363872,rest,positive
3677,42.526540586048995,3.5438783821707496,fake,negative
3662,40.62506416969548,3.3854220141412896,cliff,fear
3666,41.099406558656234,3.4249505465546863,truck,trust
3677,42.526540586048995,3.5438783821707496,real,positive
3677,42.526540586048995,3.5438783821707496,real,trust
3664,40.85504835828251,3.4045873631902093,love,joy
3664,40.85504835828251,3.4045873631902093,love,positive
3666,41.099406558656234,3.4249505465546863,kind,joy
