transcript_id,age_months,age_years,word,score
3569,29.000595494774018,2.416716291231168,hurt,-2
3570,29.230579683361054,2.435881640280088,like,2
3569,29.000595494774018,2.416716291231168,like,2
3570,29.230579683361054,2.435881640280088,want,1
3569,29.000595494774018,2.416716291231168,cry,-1
3568,28.789092178484157,2.39909101487368,no,-1
3570,29.230579683361054,2.435881640280088,stop,-1
3568,28.789092178484157,2.39909101487368,nice,3
3570,29.230579683361054,2.435881640280088,stop,-1
3570,29.230579683361054,2.435881640280088,funny,4
3569,29.000595494774018,2.416716291231168,no,-1
3569,29.000595494774018,2.416716291231168,want,1
3569,29.000595494774018,2.416716291231168,want,1
3570,29.230579683361054,2.435881640280088,no,-1
3570,29.230579683361054,2.435881640280088,no,-1
3570,29.230579683361054,2.435881640280088,no,-1
3570,29.230579683361054,2.435881640280088,want,1
3570,29.230579683361054,2.435881640280088,no,-1
3570,29.230579683361054,2.435881640280088,no,-1
3569,29.000595494774018,2.416716291231168,no,-1
3569,29.000595494774018,2.416716291231168,no,-1
3570,29.230579683361054,2.435881640280088,no,-1
3570,29.230579683361054,2.435881640280088,no,-1
3570,29.230579683361054,2.435881640280088,want,1
3570,29.230579683361054,2.435881640280088,want,1
3570,29.230579683361054,2.435881640280088,no,-1
3571,29.32914433561264,2.4440953613010534,leave,-1
3571,29.32914433561264,2.4440953613010534,alone,-2
3571,29.32914433561264,2.4440953613010534,leave,-1
3571,29.32914433561264,2.4440953613010534,alone,-2
3571,29.32914433561264,2.4440953613010534,leave,-1
3571,29.32914433561264,2.4440953613010534,alone,-2
3569,29.000595494774018,2.416716291231168,no,-1
3571,29.32914433561264,2.4440953613010534,funny,4
3570,29.230579683361054,2.435881640280088,no,-1
3572,29.46056387194809,2.4550469893290074,cry,-1
3573,29.526273640115814,2.4605228033429847,thank,2
3571,29.32914433561264,2.4440953613010534,want,1
3570,29.230579683361054,2.435881640280088,help,2
3571,29.32914433561264,2.4440953613010534,want,1
3570,29.230579683361054,2.435881640280088,hiding,-1
3573,29.526273640115814,2.4605228033429847,like,2
3570,29.230579683361054,2.435881640280088,hiding,-1
3570,29.230579683361054,2.435881640280088,hide,-1
3570,29.230579683361054,2.435881640280088,hiding,-1
3570,29.230579683361054,2.435881640280088,no,-1
3573,29.526273640115814,2.4605228033429847,no,-1
3573,29.526273640115814,2.4605228033429847,yummy,3
3570,29.230579683361054,2.435881640280088,no,-1
3570,29.230579683361054,2.435881640280088,no,-1
3572,29.46056387194809,2.4550469893290074,like,2
3570,29.230579683361054,2.435881640280088,no,-1
3575,29.723402944618986,2.4769502453849155,want,1
3576,29.756257828702847,2.479688152391904,growing,1
3571,29.32914433561264,2.4440953613010534,good,3
3576,29.756257828702847,2.479688152391904,growing,1
3573,29.526273640115814,2.4605228033429847,favorite,2
3571,29.32914433561264,2.4440953613010534,no,-1
3571,29.32914433561264,2.4440953613010534,no,-1
3576,29.756257828702847,2.479688152391904,funny,4
3573,29.526273640115814,2.4605228033429847,good,3
3569,29.000595494774018,2.416716291231168,no,-1
3576,29.756257828702847,2.479688152391904,funny,4
3573,29.526273640115814,2.4605228033429847,want,1
3569,29.000595494774018,2.416716291231168,want,1
3573,29.526273640115814,2.4605228033429847,want,1
3577,29.854822480954432,2.4879018734128695,happy,3
3577,29.854822480954432,2.4879018734128695,glad,3
3577,29.854822480954432,2.4879018734128695,good,3
3577,29.854822480954432,2.4879018734128695,like,2
3573,29.526273640115814,2.4605228033429847,want,1
3573,29.526273640115814,2.4605228033429847,want,1
3573,29.526273640115814,2.4605228033429847,big,1
3571,29.32914433561264,2.4440953613010534,want,1
3573,29.526273640115814,2.4605228033429847,want,1
3573,29.526273640115814,2.4605228033429847,big,1
3577,29.854822480954432,2.4879018734128695,happy,3
3577,29.854822480954432,2.4879018734128695,want,1
3577,29.854822480954432,2.4879018734128695,kiss,2
3571,29.32914433561264,2.4440953613010534,want,1
3572,29.46056387194809,2.4550469893290074,yes,1
3572,29.46056387194809,2.4550469893290074,yes,1
3576,29.756257828702847,2.479688152391904,cry,-1
3576,29.756257828702847,2.479688152391904,happy,3
3577,29.854822480954432,2.4879018734128695,cries,-2
3572,29.46056387194809,2.4550469893290074,no,-1
3579,30.13203556541202,2.511002963784335,yes,1
3576,29.756257828702847,2.479688152391904,happy,3
3575,29.723402944618986,2.4769502453849155,sad,-2
3575,29.723402944618986,2.4769502453849155,sad,-2
3576,29.756257828702847,2.479688152391904,happy,3
3568,28.789092178484157,2.39909101487368,like,2
3576,29.756257828702847,2.479688152391904,happy,3
3569,29.000595494774018,2.416716291231168,no,-1
3577,29.854822480954432,2.4879018734128695,please,1
3578,29.95338713320602,2.496115594433835,want,1
3576,29.756257828702847,2.479688152391904,no,-1
3568,28.789092178484157,2.39909101487368,hurt,-2
3579,30.13203556541202,2.511002963784335,good,3
3576,29.756257828702847,2.479688152391904,cock,-5
3579,30.13203556541202,2.511002963784335,good,3
3569,29.000595494774018,2.416716291231168,cried,-2
3576,29.756257828702847,2.479688152391904,sad,-2
3571,29.32914433561264,2.4440953613010534,no,-1
3576,29.756257828702847,2.479688152391904,happy,3
3568,28.789092178484157,2.39909101487368,crying,-2
3577,29.854822480954432,2.4879018734128695,please,1
3576,29.756257828702847,2.479688152391904,happy,3
3570,29.230579683361054,2.435881640280088,cry,-1
3581,30.329164869915193,2.527430405826266,broke,-1
3578,29.95338713320602,2.496115594433835,please,1
3571,29.32914433561264,2.4440953613010534,happy,3
3576,29.756257828702847,2.479688152391904,happy,3
3580,30.197745333579743,2.5164787777983118,please,1
3571,29.32914433561264,2.4440953613010534,please,1
3571,29.32914433561264,2.4440953613010534,please,1
3571,29.32914433561264,2.4440953613010534,please,1
3571,29.32914433561264,2.4440953613010534,please,1
3568,28.789092178484157,2.39909101487368,like,2
3581,30.329164869915193,2.527430405826266,broke,-1
3579,30.13203556541202,2.511002963784335,broken,-1
3568,28.789092178484157,2.39909101487368,like,2
3580,30.197745333579743,2.5164787777983118,broken,-1
3575,29.723402944618986,2.4769502453849155,sad,-2
3579,30.13203556541202,2.511002963784335,broken,-1
3580,30.197745333579743,2.5164787777983118,broke,-1
3579,30.13203556541202,2.511002963784335,broke,-1
3579,30.13203556541202,2.511002963784335,want,1
3581,30.329164869915193,2.527430405826266,pretty,1
3581,30.329164869915193,2.527430405826266,nice,3
3570,29.230579683361054,2.435881640280088,cried,-2
3580,30.197745333579743,2.5164787777983118,want,1
3575,29.723402944618986,2.4769502453849155,cried,-2
3574,29.65769317645126,2.4714744313709383,sad,-2
3570,29.230579683361054,2.435881640280088,no,-1
3575,29.723402944618986,2.4769502453849155,cried,-2
3574,29.65769317645126,2.4714744313709383,better,2
3576,29.756257828702847,2.479688152391904,happy,3
3576,29.756257828702847,2.479688152391904,funny,4
3580,30.197745333579743,2.5164787777983118,broken,-1
3577,29.854822480954432,2.4879018734128695,please,1
3581,30.329164869915193,2.527430405826266,dick,-4
3579,30.13203556541202,2.511002963784335,please,1
3581,30.329164869915193,2.527430405826266,broke,-1
3575,29.723402944618986,2.4769502453849155,help,2
3569,29.000595494774018,2.416716291231168,kind,2
3578,29.95338713320602,2.496115594433835,pay,-1
3581,30.329164869915193,2.527430405826266,broke,-1
3576,29.756257828702847,2.479688152391904,happy,3
3575,29.723402944618986,2.4769502453849155,funny,4
3578,29.95338713320602,2.496115594433835,please,1
3577,29.854822480954432,2.4879018734128695,silly,-1
3570,29.230579683361054,2.435881640280088,no,-1
3579,30.13203556541202,2.511002963784335,silly,-1
3579,30.13203556541202,2.511002963784335,silly,-1
3572,29.46056387194809,2.4550469893290074,yes,1
3577,29.854822480954432,2.4879018734128695,happy,3
3575,29.723402944618986,2.4769502453849155,sad,-2
3575,29.723402944618986,2.4769502453849155,sad,-2
3575,29.723402944618986,2.4769502453849155,sad,-2
3582,30.460584406250643,2.5383820338542202,want,1
3578,29.95338713320602,2.496115594433835,like,2
3582,30.460584406250643,2.5383820338542202,want,1
3574,29.65769317645126,2.4714744313709383,like,2
3578,29.95338713320602,2.496115594433835,no,-1
3578,29.95338713320602,2.496115594433835,want,1
3582,30.460584406250643,2.5383820338542202,want,1
3578,29.95338713320602,2.496115594433835,pay,-1
3580,30.197745333579743,2.5164787777983118,want,1
3570,29.230579683361054,2.435881640280088,want,1
3581,30.329164869915193,2.527430405826266,dick,-4
3580,30.197745333579743,2.5164787777983118,want,1
3579,30.13203556541202,2.511002963784335,help,2
3572,29.46056387194809,2.4550469893290074,yes,1
3581,30.329164869915193,2.527430405826266,cut,-1
3581,30.329164869915193,2.527430405826266,dick,-4
3574,29.65769317645126,2.4714744313709383,like,2
3582,30.460584406250643,2.5383820338542202,no,-1
3572,29.46056387194809,2.4550469893290074,yes,1
3581,30.329164869915193,2.527430405826266,warm,1
3581,30.329164869915193,2.527430405826266,warm,1
3582,30.460584406250643,2.5383820338542202,want,1
3578,29.95338713320602,2.496115594433835,please,1
3574,29.65769317645126,2.4714744313709383,yes,1
3574,29.65769317645126,2.4714744313709383,enjoy,2
3581,30.329164869915193,2.527430405826266,cut,-1
3580,30.197745333579743,2.5164787777983118,like,2
3580,30.197745333579743,2.5164787777983118,liked,2
3578,29.95338713320602,2.496115594433835,good,3
3580,30.197745333579743,2.5164787777983118,liked,2
3576,29.756257828702847,2.479688152391904,happy,3
3580,30.197745333579743,2.5164787777983118,like,2
3576,29.756257828702847,2.479688152391904,happy,3
3582,30.460584406250643,2.5383820338542202,no,-1
3583,30.460584406250643,2.5383820338542202,thank,2
3576,29.756257828702847,2.479688152391904,fun,4
3578,29.95338713320602,2.496115594433835,better,2
3580,30.197745333579743,2.5164787777983118,like,2
3577,29.854822480954432,2.4879018734128695,kiss,2
3581,30.329164869915193,2.527430405826266,want,1
3578,29.95338713320602,2.496115594433835,funny,4
3581,30.329164869915193,2.527430405826266,want,1
3575,29.723402944618986,2.4769502453849155,no,-1
3583,30.460584406250643,2.5383820338542202,fit,1
3575,29.723402944618986,2.4769502453849155,fit,1
3578,29.95338713320602,2.496115594433835,please,1
3577,29.854822480954432,2.4879018734128695,cried,-2
3578,29.95338713320602,2.496115594433835,please,1
3577,29.854822480954432,2.4879018734128695,laughed,1
3580,30.197745333579743,2.5164787777983118,fire,-2
3572,29.46056387194809,2.4550469893290074,like,2
3577,29.854822480954432,2.4879018734128695,funny,4
3572,29.46056387194809,2.4550469893290074,like,2
3578,29.95338713320602,2.496115594433835,please,1
3581,30.329164869915193,2.527430405826266,hiding,-1
3578,29.95338713320602,2.496115594433835,please,1
3572,29.46056387194809,2.4550469893290074,like,2
3583,30.460584406250643,2.5383820338542202,miss,-2
3581,30.329164869915193,2.527430405826266,hiding,-1
3582,30.460584406250643,2.5383820338542202,please,1
3574,29.65769317645126,2.4714744313709383,no,-1
3578,29.95338713320602,2.496115594433835,no,-1
3582,30.460584406250643,2.5383820338542202,please,1
3581,30.329164869915193,2.527430405826266,hide,-1
3575,29.723402944618986,2.4769502453849155,like,2
3581,30.329164869915193,2.527430405826266,hide,-1
3578,29.95338713320602,2.496115594433835,like,2
3582,30.460584406250643,2.5383820338542202,like,2
3582,30.460584406250643,2.5383820338542202,like,2
3574,29.65769317645126,2.4714744313709383,yes,1
3582,30.460584406250643,2.5383820338542202,like,2
3576,29.756257828702847,2.479688152391904,fire,-2
3575,29.723402944618986,2.4769502453849155,like,2
3578,29.95338713320602,2.496115594433835,want,1
3582,30.460584406250643,2.5383820338542202,yucky,-2
3578,29.95338713320602,2.496115594433835,want,1
3584,30.460584406250643,2.5383820338542202,happy,3
3572,29.46056387194809,2.4550469893290074,no,-1
3580,30.197745333579743,2.5164787777983118,want,1
3572,29.46056387194809,2.4550469893290074,yummy,3
3572,29.46056387194809,2.4550469893290074,yummy,3
3572,29.46056387194809,2.4550469893290074,like,2
3572,29.46056387194809,2.4550469893290074,like,2
3572,29.46056387194809,2.4550469893290074,like,2
3577,29.854822480954432,2.4879018734128695,big,1
3574,29.65769317645126,2.4714744313709383,want,1
3574,29.65769317645126,2.4714744313709383,want,1
3572,29.46056387194809,2.4550469893290074,like,2
3583,30.460584406250643,2.5383820338542202,funny,4
3574,29.65769317645126,2.4714744313709383,want,1
3585,30.59200394258609,2.5493336618821743,like,2
3587,31.13205609971457,2.5943380083095477,big,1
3572,29.46056387194809,2.4550469893290074,like,2
3584,30.460584406250643,2.5383820338542202,no,-1
3572,29.46056387194809,2.4550469893290074,like,2
3585,30.59200394258609,2.5493336618821743,like,2
3574,29.65769317645126,2.4714744313709383,good,3
3572,29.46056387194809,2.4550469893290074,nice,3
3574,29.65769317645126,2.4714744313709383,like,2
3585,30.59200394258609,2.5493336618821743,want,1
3585,30.59200394258609,2.5493336618821743,good,3
3572,29.46056387194809,2.4550469893290074,like,2
3582,30.460584406250643,2.5383820338542202,reach,1
3581,30.329164869915193,2.527430405826266,want,1
3581,30.329164869915193,2.527430405826266,want,1
3572,29.46056387194809,2.4550469893290074,like,2
3583,30.460584406250643,2.5383820338542202,thank,2
3572,29.46056387194809,2.4550469893290074,want,1
3582,30.460584406250643,2.5383820338542202,beating,-1
3578,29.95338713320602,2.496115594433835,growing,1
3583,30.460584406250643,2.5383820338542202,pretty,1
3583,30.460584406250643,2.5383820338542202,nice,3
3581,30.329164869915193,2.527430405826266,dick,-4
3581,30.329164869915193,2.527430405826266,dick,-4
3584,30.460584406250643,2.5383820338542202,like,2
3581,30.329164869915193,2.527430405826266,falling,-1
3584,30.460584406250643,2.5383820338542202,want,1
3585,30.59200394258609,2.5493336618821743,dirty,-2
3585,30.59200394258609,2.5493336618821743,dirty,-2
3584,30.460584406250643,2.5383820338542202,like,2
3582,30.460584406250643,2.5383820338542202,want,1
3575,29.723402944618986,2.4769502453849155,no,-1
3576,29.756257828702847,2.479688152391904,fire,-2
3586,31.000636563379125,2.5833863802815937,like,2
3582,30.460584406250643,2.5383820338542202,want,1
3586,31.000636563379125,2.5833863802815937,like,2
3586,31.000636563379125,2.5833863802815937,big,1
3582,30.460584406250643,2.5383820338542202,want,1
3581,30.329164869915193,2.527430405826266,no,-1
3586,31.000636563379125,2.5833863802815937,like,2
3584,30.460584406250643,2.5383820338542202,no,-1
3586,31.000636563379125,2.5833863802815937,like,2
3581,30.329164869915193,2.527430405826266,no,-1
3586,31.000636563379125,2.5833863802815937,like,2
3586,31.000636563379125,2.5833863802815937,like,2
3586,31.000636563379125,2.5833863802815937,like,2
3581,30.329164869915193,2.527430405826266,cried,-2
3581,30.329164869915193,2.527430405826266,dick,-4
3586,31.000636563379125,2.5833863802815937,like,2
3578,29.95338713320602,2.496115594433835,want,1
3578,29.95338713320602,2.496115594433835,favorite,2
3584,30.460584406250643,2.5383820338542202,ache,-2
3580,30.197745333579743,2.5164787777983118,like,2
3586,31.000636563379125,2.5833863802815937,please,1
3581,30.329164869915193,2.527430405826266,dick,-4
3586,31.000636563379125,2.5833863802815937,like,2
3584,30.460584406250643,2.5383820338542202,ache,-2
3578,29.95338713320602,2.496115594433835,favorite,2
3586,31.000636563379125,2.5833863802815937,like,2
3578,29.95338713320602,2.496115594433835,favorite,2
3583,30.460584406250643,2.5383820338542202,no,-1
3581,30.329164869915193,2.527430405826266,like,2
3583,30.460584406250643,2.5383820338542202,like,2
3586,31.000636563379125,2.5833863802815937,like,2
3581,30.329164869915193,2.527430405826266,like,2
3585,30.59200394258609,2.5493336618821743,no,-1
3580,30.197745333579743,2.5164787777983118,sorry,-1
3575,29.723402944618986,2.4769502453849155,no,-1
3578,29.95338713320602,2.496115594433835,funny,4
3586,31.000636563379125,2.5833863802815937,no,-1
3578,29.95338713320602,2.496115594433835,funny,4
3578,29.95338713320602,2.496115594433835,funny,4
3587,31.13205609971457,2.5943380083095477,leave,-1
3584,30.460584406250643,2.5383820338542202,please,1
3587,31.13205609971457,2.5943380083095477,leave,-1
3582,30.460584406250643,2.5383820338542202,like,2
3587,31.13205609971457,2.5943380083095477,leave,-1
3575,29.723402944618986,2.4769502453849155,like,2
3580,30.197745333579743,2.5164787777983118,funny,4
3580,30.197745333579743,2.5164787777983118,silly,-1
3583,30.460584406250643,2.5383820338542202,want,1
3575,29.723402944618986,2.4769502453849155,nice,3
3586,31.000636563379125,2.5833863802815937,like,2
3580,30.197745333579743,2.5164787777983118,no,-1
3584,30.460584406250643,2.5383820338542202,like,2
3580,30.197745333579743,2.5164787777983118,help,2
3581,30.329164869915193,2.527430405826266,good,3
3584,30.460584406250643,2.5383820338542202,want,1
3584,30.460584406250643,2.5383820338542202,no,-1
3580,30.197745333579743,2.5164787777983118,no,-1
3580,30.197745333579743,2.5164787777983118,no,-1
3584,30.460584406250643,2.5383820338542202,like,2
3580,30.197745333579743,2.5164787777983118,no,-1
3580,30.197745333579743,2.5164787777983118,no,-1
3580,30.197745333579743,2.5164787777983118,no,-1
3580,30.197745333579743,2.5164787777983118,no,-1
3580,30.197745333579743,2.5164787777983118,no,-1
3580,30.197745333579743,2.5164787777983118,no,-1
3580,30.197745333579743,2.5164787777983118,no,-1
3580,30.197745333579743,2.5164787777983118,no,-1
3586,31.000636563379125,2.5833863802815937,no,-1
3586,31.000636563379125,2.5833863802815937,growing,1
3582,30.460584406250643,2.5383820338542202,want,1
3589,31.362040288301607,2.6135033573584674,like,2
3589,31.362040288301607,2.6135033573584674,like,2
3584,30.460584406250643,2.5383820338542202,fan,3
3589,31.362040288301607,2.6135033573584674,like,2
3584,30.460584406250643,2.5383820338542202,fan,3
3589,31.362040288301607,2.6135033573584674,like,2
3582,30.460584406250643,2.5383820338542202,cried,-2
3589,31.362040288301607,2.6135033573584674,like,2
3584,30.460584406250643,2.5383820338542202,no,-1
3586,31.000636563379125,2.5833863802815937,big,1
3589,31.362040288301607,2.6135033573584674,like,2
3591,31.493459824637057,2.6244549853864214,pretty,1
3584,30.460584406250643,2.5383820338542202,no,-1
3587,31.13205609971457,2.5943380083095477,like,2
3580,30.197745333579743,2.5164787777983118,sore,-1
3580,30.197745333579743,2.5164787777983118,hurt,-2
3584,30.460584406250643,2.5383820338542202,leave,-1
3580,30.197745333579743,2.5164787777983118,stuck,-2
3589,31.362040288301607,2.6135033573584674,no,-1
3586,31.000636563379125,2.5833863802815937,like,2
3586,31.000636563379125,2.5833863802815937,no,-1
3580,30.197745333579743,2.5164787777983118,want,1
3580,30.197745333579743,2.5164787777983118,cut,-1
3580,30.197745333579743,2.5164787777983118,want,1
3580,30.197745333579743,2.5164787777983118,cut,-1
3587,31.13205609971457,2.5943380083095477,help,2
3587,31.13205609971457,2.5943380083095477,please,1
3589,31.362040288301607,2.6135033573584674,like,2
3580,30.197745333579743,2.5164787777983118,want,1
3592,31.592024476888643,2.632668706407387,like,2
3592,31.592024476888643,2.632668706407387,grey,-1
3589,31.362040288301607,2.6135033573584674,beautiful,3
3591,31.493459824637057,2.6244549853864214,big,1
3584,30.460584406250643,2.5383820338542202,please,1
3592,31.592024476888643,2.632668706407387,good,3
3590,31.460604940553193,2.6217170783794326,want,1
3590,31.460604940553193,2.6217170783794326,want,1
3588,31.23062075196616,2.6025517293305134,ache,-2
3589,31.362040288301607,2.6135033573584674,no,-1
3580,30.197745333579743,2.5164787777983118,no,-1
3580,30.197745333579743,2.5164787777983118,pretty,1
3580,30.197745333579743,2.5164787777983118,good,3
3590,31.460604940553193,2.6217170783794326,like,2
3580,30.197745333579743,2.5164787777983118,funny,4
3588,31.23062075196616,2.6025517293305134,no,-1
3586,31.000636563379125,2.5833863802815937,please,1
3580,30.197745333579743,2.5164787777983118,silly,-1
3592,31.592024476888643,2.632668706407387,big,1
3580,30.197745333579743,2.5164787777983118,no,-1
3591,31.493459824637057,2.6244549853864214,big,1
3593,31.85486354955954,2.654571962463295,faith,1
3585,30.59200394258609,2.5493336618821743,want,1
3587,31.13205609971457,2.5943380083095477,big,1
3594,32.033511981765535,2.6694593318137945,want,1
3580,30.197745333579743,2.5164787777983118,no,-1
3591,31.493459824637057,2.6244549853864214,big,1
3590,31.460604940553193,2.6217170783794326,good,3
3594,32.033511981765535,2.6694593318137945,want,1
3591,31.493459824637057,2.6244549853864214,big,1
3594,32.033511981765535,2.6694593318137945,hurt,-2
3594,32.033511981765535,2.6694593318137945,hurt,-2
3594,32.033511981765535,2.6694593318137945,hurt,-2
3590,31.460604940553193,2.6217170783794326,like,2
3592,31.592024476888643,2.632668706407387,like,2
3584,30.460584406250643,2.5383820338542202,no,-1
3584,30.460584406250643,2.5383820338542202,fresh,1
3584,30.460584406250643,2.5383820338542202,fresh,1
3592,31.592024476888643,2.632668706407387,funny,4
3592,31.592024476888643,2.632668706407387,funny,4
3592,31.592024476888643,2.632668706407387,funny,4
3584,30.460584406250643,2.5383820338542202,no,-1
3592,31.592024476888643,2.632668706407387,funny,4
3588,31.23062075196616,2.6025517293305134,hide,-1
3594,32.033511981765535,2.6694593318137945,better,2
3598,32.592045011191196,2.7160037509326,please,1
3596,32.263496170352575,2.6886246808627146,no,-1
3591,31.493459824637057,2.6244549853864214,cute,2
3594,32.033511981765535,2.6694593318137945,want,1
3595,32.197786402184846,2.6831488668487373,big,1
3587,31.13205609971457,2.5943380083095477,fine,2
3595,32.197786402184846,2.6831488668487373,big,1
3585,30.59200394258609,2.5493336618821743,falling,-1
3597,32.460625474855746,2.7050521229046454,glad,3
3585,30.59200394258609,2.5493336618821743,falling,-1
3588,31.23062075196616,2.6025517293305134,want,1
3597,32.460625474855746,2.7050521229046454,big,1
3587,31.13205609971457,2.5943380083095477,like,2
3595,32.197786402184846,2.6831488668487373,thank,2
3587,31.13205609971457,2.5943380083095477,like,2
3594,32.033511981765535,2.6694593318137945,want,1
3591,31.493459824637057,2.6244549853864214,pretty,1
3591,31.493459824637057,2.6244549853864214,nice,3
3595,32.197786402184846,2.6831488668487373,big,1
3597,32.460625474855746,2.7050521229046454,want,1
3585,30.59200394258609,2.5493336618821743,thank,2
3588,31.23062075196616,2.6025517293305134,thank,2
3590,31.460604940553193,2.6217170783794326,hope,2
3597,32.460625474855746,2.7050521229046454,want,1
3594,32.033511981765535,2.6694593318137945,want,1
3594,32.033511981765535,2.6694593318137945,want,1
3584,30.460584406250643,2.5383820338542202,want,1
3585,30.59200394258609,2.5493336618821743,thank,2
3590,31.460604940553193,2.6217170783794326,hope,2
3588,31.23062075196616,2.6025517293305134,help,2
3598,32.592045011191196,2.7160037509326,like,2
3593,31.85486354955954,2.654571962463295,want,1
3595,32.197786402184846,2.6831488668487373,good,3
3588,31.23062075196616,2.6025517293305134,help,2
3595,32.197786402184846,2.6831488668487373,good,3
3585,30.59200394258609,2.5493336618821743,no,-1
3593,31.85486354955954,2.654571962463295,funny,4
3587,31.13205609971457,2.5943380083095477,no,-1
3587,31.13205609971457,2.5943380083095477,please,1
3587,31.13205609971457,2.5943380083095477,no,-1
3587,31.13205609971457,2.5943380083095477,no,-1
3588,31.23062075196616,2.6025517293305134,cry,-1
3587,31.13205609971457,2.5943380083095477,like,2
3599,32.723464547526646,2.726955378960554,no,-1
3595,32.197786402184846,2.6831488668487373,good,3
3588,31.23062075196616,2.6025517293305134,cried,-2
3595,32.197786402184846,2.6831488668487373,good,3
3597,32.460625474855746,2.7050521229046454,love,3
3587,31.13205609971457,2.5943380083095477,no,-1
3587,31.13205609971457,2.5943380083095477,like,2
3588,31.23062075196616,2.6025517293305134,sick,-2
3594,32.033511981765535,2.6694593318137945,scare,-2
3597,32.460625474855746,2.7050521229046454,want,1
3597,32.460625474855746,2.7050521229046454,big,1
3600,32.82202919977823,2.735169099981519,big,1
3599,32.723464547526646,2.726955378960554,no,-1
3595,32.197786402184846,2.6831488668487373,like,2
3594,32.033511981765535,2.6694593318137945,no,-1
3594,32.033511981765535,2.6694593318137945,scare,-2
3585,30.59200394258609,2.5493336618821743,please,1
3595,32.197786402184846,2.6831488668487373,like,2
3585,30.59200394258609,2.5493336618821743,please,1
3593,31.85486354955954,2.654571962463295,funny,4
3585,30.59200394258609,2.5493336618821743,no,-1
3593,31.85486354955954,2.654571962463295,ache,-2
3599,32.723464547526646,2.726955378960554,no,-1
3585,30.59200394258609,2.5493336618821743,like,2
3588,31.23062075196616,2.6025517293305134,no,-1
3591,31.493459824637057,2.6244549853864214,nice,3
3584,30.460584406250643,2.5383820338542202,no,-1
3599,32.723464547526646,2.726955378960554,like,2
3585,30.59200394258609,2.5493336618821743,want,1
3585,30.59200394258609,2.5493336618821743,please,1
3585,30.59200394258609,2.5493336618821743,want,1
3585,30.59200394258609,2.5493336618821743,please,1
3585,30.59200394258609,2.5493336618821743,please,1
3596,32.263496170352575,2.6886246808627146,leave,-1
3598,32.592045011191196,2.7160037509326,want,1
3584,30.460584406250643,2.5383820338542202,broke,-1
3597,32.460625474855746,2.7050521229046454,like,2
3597,32.460625474855746,2.7050521229046454,like,2
3584,30.460584406250643,2.5383820338542202,broke,-1
3600,32.82202919977823,2.735169099981519,like,2
3585,30.59200394258609,2.5493336618821743,thank,2
3600,32.82202919977823,2.735169099981519,like,2
3592,31.592024476888643,2.632668706407387,want,1
3601,32.95344873611368,2.746120728009473,want,1
3601,32.95344873611368,2.746120728009473,want,1
3584,30.460584406250643,2.5383820338542202,pretty,1
3584,30.460584406250643,2.5383820338542202,good,3
3584,30.460584406250643,2.5383820338542202,pretty,1
3584,30.460584406250643,2.5383820338542202,good,3
3593,31.85486354955954,2.654571962463295,no,-1
3585,30.59200394258609,2.5493336618821743,want,1
3601,32.95344873611368,2.746120728009473,want,1
3593,31.85486354955954,2.654571962463295,like,2
3589,31.362040288301607,2.6135033573584674,no,-1
3595,32.197786402184846,2.6831488668487373,big,1
3584,30.460584406250643,2.5383820338542202,want,1
3601,32.95344873611368,2.746120728009473,want,1
3584,30.460584406250643,2.5383820338542202,want,1
3601,32.95344873611368,2.746120728009473,want,1
3601,32.95344873611368,2.746120728009473,want,1
3595,32.197786402184846,2.6831488668487373,big,1
3595,32.197786402184846,2.6831488668487373,sweet,2
3599,32.723464547526646,2.726955378960554,like,2
3599,32.723464547526646,2.726955378960554,big,1
3586,31.000636563379125,2.5833863802815937,like,2
3590,31.460604940553193,2.6217170783794326,pretty,1
3592,31.592024476888643,2.632668706407387,kiss,2
3589,31.362040288301607,2.6135033573584674,no,-1
3584,30.460584406250643,2.5383820338542202,want,1
3591,31.493459824637057,2.6244549853864214,big,1
3600,32.82202919977823,2.735169099981519,big,1
3594,32.033511981765535,2.6694593318137945,hurt,-2
3599,32.723464547526646,2.726955378960554,hurt,-2
3600,32.82202919977823,2.735169099981519,big,1
3584,30.460584406250643,2.5383820338542202,want,1
3601,32.95344873611368,2.746120728009473,want,1
3587,31.13205609971457,2.5943380083095477,want,1
3597,32.460625474855746,2.7050521229046454,like,2
3601,32.95344873611368,2.746120728009473,want,1
3600,32.82202919977823,2.735169099981519,fit,1
3597,32.460625474855746,2.7050521229046454,like,2
3595,32.197786402184846,2.6831488668487373,big,1
3599,32.723464547526646,2.726955378960554,no,-1
3591,31.493459824637057,2.6244549853864214,big,1
3584,30.460584406250643,2.5383820338542202,good,3
3586,31.000636563379125,2.5833863802815937,big,1
3593,31.85486354955954,2.654571962463295,broke,-1
3585,30.59200394258609,2.5493336618821743,want,1
3591,31.493459824637057,2.6244549853864214,big,1
3602,33.03353251606809,2.7527943763390077,yucky,-2
3602,33.03353251606809,2.7527943763390077,yucky,-2
3591,31.493459824637057,2.6244549853864214,big,1
3592,31.592024476888643,2.632668706407387,hurts,-2
3590,31.460604940553193,2.6217170783794326,like,2
3597,32.460625474855746,2.7050521229046454,like,2
3602,33.03353251606809,2.7527943763390077,yucky,-2
3590,31.460604940553193,2.6217170783794326,like,2
3593,31.85486354955954,2.654571962463295,like,2
3592,31.592024476888643,2.632668706407387,sunshine,2
3602,33.03353251606809,2.7527943763390077,like,2
3597,32.460625474855746,2.7050521229046454,want,1
